Biodiversity Policy,Climate Change Policy,Company,Company Id,Country,Date,Emissions Reduction Initiatives,Energy Efficiency Policy,Equal Opportunity Policy,Fair Remuneration Policy,Fiscal Year,Gender Pay Gap Breakout,Health Safety Policy,Human Rights Policy,Industry,Industry 2,Industry 3,Industry 4,Nb of Environmental Fines,Risks of Climate Change Discussed,Waste Reduction Policy,Water Policy,Years Auditor Employed,CO2 Emissions,CO2 per Sales,Direct CO2 Emissions,Energy Consumption,ESG Score,Indirect CO2 Emissions,Market Cap,Nb Fatalities,Nb of Employees,Pct Women in Management,Pct Women on Board,Row Id,Waste
N,N,Company 1558,1558,Argentina,01-Jan-14,N,N,Y,N,2014,N,Y,N,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,Y,N,N,N.A.,731.857,97.776,379.664,,11.54,352.193,16614.7102,,25939.026,,0.187319741,639,
N,N,Company 887,887,Argentina,01-Jan-15,N,N,Y,N,2015,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,N,N,N.A.,45.456,11.195,24.397,,19.73,21.059,16616.2963,,14528.729,,0.06677881,5098,
N,N,Company 1208,1208,Israel,01-Jan-15,N,N,Y,N,2015,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,20,3.3,28.5,1.64,,14.04,1.66,7998.2251,,355.915,,0.141116625,2972,
N,N,Company 1238,1238,Argentina,01-Jan-15,N,N,Y,N,2015,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,4,65.322,1246.188,34.01,,14.98,31.312,5788.3199,,22.544,,0,2771,
N,N,Company 1517,1517,Argentina,01-Jan-15,N,N,Y,N,2015,N,Y,N,Real Estate,Real Estate,REIT,Residential REIT,N.A.,Y,N,N,4,38.522,93.738,19.414,,15.23,19.108,13949.6619,,1797.303,,0.228949468,911,
N,N,Company 697,697,Argentina,01-Jan-15,N,N,Y,N,2015,N,Y,N,Technology,Software & Tech Services,Software,Application Software,N.A.,Y,N,N,N.A.,3.668,37.556,1.862,,13.61,1.806,32919.3632,,1064.997,,0.125943196,6363,
N,N,Company 887,887,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,N,N,35,41.98,14.226,21.124,,19.01,20.856,13898.701,,15783.73,,0.047486802,5097,
N,N,Company 1208,1208,Israel,01-Jan-16,N,N,Y,N,2016,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,22,5.059,14.04,2.702,,17.79,2.357,7987.2178,,329.23,,0.143058919,2971,
N,N,Company 1598,1598,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Materials,Materials,Chemicals,Basic & Diversified Chemicals,N.A.,Y,N,N,N.A.,14774.135,1694.912,7890.498,,19.84,6883.637,10527.3618,,7601.124,,0.096908425,379,
N,N,Company 1238,1238,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,5,77.801,844.337,40.456,,16.2,37.345,6749.0858,,19.429,,0,2770,
N,N,Company 1517,1517,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Real Estate,Real Estate,REIT,Residential REIT,N.A.,Y,N,N,5,36.852,53.817,18.033,,15.7,18.819,18220.5077,,1750.649,,0.231991321,910,
N,N,Company 697,697,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Technology,Software & Tech Services,Software,Application Software,N.A.,Y,N,N,1,3.944,30.703,2.028,,16.39,1.916,28539.6945,,1632.037,,0.212578291,6362,
N,N,Company 1168,1168,Argentina,01-Jan-17,N,N,Y,N,2017,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,N,N,30,62.754,6.167,28.573,,21.81,34.181,62857.4247,,35427.076,,0.194771397,3243,
N,N,Company 887,887,Argentina,01-Jan-17,N,N,Y,N,2017,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,N,N,40,73.1,15.439,38.135,,19.04,34.965,13352.7539,,17288.326,,0.068340115,5096,
N,N,Company 1208,1208,Israel,01-Jan-17,N,N,Y,N,2017,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,20,3.338,20.826,1.607,,17.36,1.731,9178.9074,,353.069,,0.188876880,2970,
N,N,Company 1238,1238,Argentina,01-Jan-17,N,N,Y,N,2017,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,6,50.024,928.816,26.434,,16.71,23.59,6277.6034,,24.075,,0.106910249,2769,
N,N,Company 1517,1517,Argentina,01-Jan-17,N,N,Y,N,2017,N,Y,N,Real Estate,Real Estate,REIT,Residential REIT,N.A.,Y,N,N,7,35.801,58.55,19.466,,14.52,16.335,14787.7162,,1537.86,,0.274567751,909,
N,N,Company 1208,1208,Israel,01-Jan-18,N,N,Y,N,2018,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,19,2.704,24.243,1.32,,19,1.384,8812.1445,,383.766,,0.242713768,2969,
N,N,Company 1238,1238,Argentina,01-Jan-18,N,N,Y,N,2018,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,6,44.181,665.572,22.017,,15.93,22.164,6801.6698,,25.582,,0.141192039,2768,
N,N,Company 1559,1559,Argentina,01-Jan-18,N,N,Y,N,2018,N,Y,N,Real Estate,Real Estate,REIT,Gaming REIT,N.A.,Y,N,N,2,178.382,588.022,90.173,946.99,23.53,88.209,17678.3687,,124.376,,0.233926446,631,
N,N,Company 1178,1178,Argentina,01-Jan-19,N,N,Y,N,2019,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,47,42.187,4.082,21.775,,18.71,20.412,12561.6737,,5982.991,,0.180674384,3174,
N,N,Company 1208,1208,Israel,01-Jan-19,N,N,Y,N,2019,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,25,3.209,2.196,1.532,,18.4,1.677,6519.4219,,553.745,,0.318024045,2968,
N,N,Company 1238,1238,Argentina,01-Jan-19,N,N,Y,N,2019,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,8,53.944,787.422,26.475,,18.24,27.469,8290.9166,,20.11,,0.122229925,2767,
N,N,Company 1178,1178,Argentina,01-Jan-20,N,N,Y,N,2020,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,39,38.233,3.488,20.955,,15.16,17.278,13336.7584,,4494.598,,0.181219211,3173,
N,N,Company 1208,1208,Israel,01-Jan-20,N,N,Y,N,2020,N,Y,N,Financials,Insurance,Insurance,Reinsurance,N.A.,Y,N,N,20,2.92,1.17,1.416,,16.41,1.504,8686.828,,658.776,,0.224884995,2967,
N,Y,Company 868,868,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,22,36.348,2.852,18.173,,16.02,18.175,26578.5666,,9246.758,,0.069079126,5219,
N,Y,Company 868,868,Argentina,01-Jan-17,N,N,Y,N,2017,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,22,36.351,1.913,18.863,,16.57,17.488,29460.6434,,9377.068,,0.144882124,5218,
N,Y,Company 868,868,Argentina,01-Jan-18,N,N,Y,N,2018,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,21,44.723,1.463,22.2,,14.48,22.523,36448.2703,,11611.304,,0.068616809,5217,
N,Y,Company 868,868,Argentina,01-Jan-19,N,N,Y,N,2019,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,24,35.753,1.871,19.201,,14.4,16.552,27754.4855,,8850.785,,0.053048439,5216,
N,Y,Company 868,868,Argentina,01-Jan-20,N,N,Y,N,2020,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,Y,N,N,19,66.832,1.722,34.288,,14.58,32.544,34091.6662,,9922.397,,0.065761446,5215,
N,Y,Company 1168,1168,Argentina,01-Jan-20,N,N,Y,Y,2020,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,N,N,35,80.981,2.715,39.42,,,41.561,47954.0047,,39921.848,,0.381292005,3240,
Y,N,Company 1609,1609,Argentina,01-Jan-15,N,N,Y,N,2015,N,Y,N,Energy,Oil & Gas,Oil & Gas Producers,Midstream - Oil & Gas,38,Y,N,N,N.A.,20834.111,1529.07,9958.43,,37.32,10875.681,31724.1743,4,5599.705,,0.261921635,310,
N,N,Company 457,457,Argentina,01-Jan-14,N,Y,Y,N,2014,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,N.A.,46.384,15.619,23.825,,14.42,22.559,31950.4632,,6104.535,,0.157456682,7916,
N,N,Company 627,627,Japan,01-Jan-14,N,Y,Y,N,2014,N,Y,N,Real Estate,Real Estate,REIT,Industrial REIT,N.A.,N,N,N,N.A.,4.799,128.191,2.285,,15.68,2.514,33200.1119,,1012.186,,0.157886533,6831,
N,N,Company 457,457,Argentina,01-Jan-15,N,Y,Y,N,2015,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,6,60.28,3.716,28.67,,15.89,31.61,36626.832,,6066.077,,0.190396561,7915,
N,N,Company 957,957,Argentina,01-Jan-15,N,Y,Y,N,2015,N,Y,N,Industrials,Industrial Products,Machinery,Other Machinery & Equipment,N.A.,N,N,N,3,25.814,28.719,13.395,,14.52,12.419,10608.7222,,8262.498,,0.266560915,4639,
N,N,Company 1159,1159,China,01-Jan-15,N,Y,Y,N,2015,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Transport Operations & Services,N.A.,N,N,N,N.A.,105.48,561.779,54.291,47.8,19.9,51.189,3309.8712,,187.972,,0,3305,
N,N,Company 627,627,Japan,01-Jan-15,N,Y,Y,N,2015,N,Y,N,Real Estate,Real Estate,REIT,Industrial REIT,N.A.,N,N,N,N.A.,5.157,187.914,2.329,,14.56,2.828,29349.9892,,,,0.176160164,6830,
N,N,Company 457,457,Argentina,01-Jan-16,N,Y,Y,N,2016,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,7,56.351,2.554,28.44,,14.52,27.911,39196.4459,,7907.202,,0.123424638,7914,
N,N,Company 957,957,Argentina,01-Jan-16,N,Y,Y,N,2016,N,Y,N,Industrials,Industrial Products,Machinery,Other Machinery & Equipment,N.A.,N,N,N,4,25.265,34.175,12.729,,15.47,12.536,11045.4931,,8975.336,,0.225633954,4638,
N,N,Company 1159,1159,China,01-Jan-16,N,Y,Y,N,2016,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Transport Operations & Services,N.A.,N,N,N,N.A.,94.581,566.392,50.159,48.48,20.15,44.422,3394.2543,,198.803,,0.128086187,3304,
N,N,Company 457,457,Argentina,01-Jan-17,N,Y,Y,N,2017,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,7,52.098,2.382,26.446,,17.82,25.652,35932.0843,,7486.341,,0.189156639,7913,
N,N,Company 492,492,Hungary,01-Jan-17,N,Y,Y,N,2017,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,1,1314.259,59.901,653.757,,19.66,660.502,9424.6426,,69628.638,,0.202694345,7696,
N,N,Company 957,957,Argentina,01-Jan-17,N,Y,Y,N,2017,N,Y,N,Industrials,Industrial Products,Machinery,Other Machinery & Equipment,N.A.,N,N,N,5,26.942,28.417,13.792,,17.76,13.15,9394.0395,,4075.386,,0.208521604,4637,
N,N,Company 457,457,Argentina,01-Jan-18,N,Y,Y,N,2018,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,10,52.952,3.383,26.912,,16.85,26.04,30084.5747,,7512.696,,0.178508234,7912,
N,N,Company 272,272,France,01-Jan-18,N,Y,Y,N,2018,N,Y,N,Health Care,Health Care,Medical Equipment & Devices,Health Care Supplies,N.A.,N,N,N,4,5.689,15.261,3.164,,11.31,2.525,17551.5774,,3183.656,,0.308912784,9109,
N,N,Company 1439,1439,Argentina,01-Jan-18,N,Y,Y,N,2018,N,Y,N,Industrials,Industrial Products,Aerospace & Defense,Aircraft & Parts,N.A.,N,N,N,3,148.519,57.282,77.364,,18.77,71.155,18418.7525,,9240.862,,0.157779868,1424,
N,N,Company 628,628,China,01-Jan-18,N,Y,Y,N,2018,N,Y,N,Real Estate,Real Estate,REIT,Multi Asset Class REIT,N.A.,N,N,N,N.A.,22.232,13.457,10.754,9.84,13.37,11.478,2588.105,,37.298,,0.218695803,6820,
N,N,Company 457,457,Argentina,01-Jan-19,N,Y,Y,N,2019,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,8,57.599,2.057,28.311,,14.51,29.288,33909.8861,,8518.585,,0.153834325,7911,
N,N,Company 1439,1439,Argentina,01-Jan-19,N,Y,Y,N,2019,N,Y,N,Industrials,Industrial Products,Aerospace & Defense,Aircraft & Parts,N.A.,N,N,N,3,147.526,62.41,69.57,,15.25,77.956,17275.0739,,10023.898,,0.230026814,1423,
N,N,Company 628,628,China,01-Jan-19,N,Y,Y,N,2019,N,Y,N,Real Estate,Real Estate,REIT,Multi Asset Class REIT,N.A.,N,N,N,N.A.,21.357,203.174,10.609,9.3,19.02,10.748,2747.6802,,59.22,,0.189931374,6819,
N,N,Company 457,457,Argentina,01-Jan-20,N,Y,Y,N,2020,N,Y,N,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,N,N,9,80.665,3.322,41.666,,15.62,38.999,37691.0183,,10218.683,,0.304431029,7910,
N,N,Company 1439,1439,Argentina,01-Jan-20,N,Y,Y,N,2020,N,Y,N,Industrials,Industrial Products,Aerospace & Defense,Aircraft & Parts,N.A.,N,N,N,5,134.421,67.991,67.531,,20.77,66.89,17326.6962,,11944.321,,0.278872238,1422,
N,N,Company 662,662,Argentina,01-Jan-14,Y,Y,Y,N,2014,N,Y,N,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Supply Chain,N.A.,N,N,N,N.A.,31.374,33.073,16.586,,19.59,14.788,9425.0334,,16332.746,,0.098770709,6601,
N,N,Company 299,299,Argentina,01-Jan-14,Y,Y,Y,N,2014,N,Y,N,Materials,Materials,Chemicals,Agricultural Chemicals,N.A.,N,N,N,N.A.,33900.985,6381.798,15800.973,,19.2,18100.012,8737.3878,,2210.547,,0.105336227,8948,
N,N,Company 1552,1552,Argentina,01-Jan-14,Y,Y,Y,N,2014,N,Y,N,Technology,Software & Tech Services,Technology Services,Information Services,N.A.,N,N,N,N.A.,8.3,10.337,3.997,,22.53,4.303,28850.8741,,6193.818,,0.068879576,677,
N,N,Company 662,662,Argentina,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Supply Chain,N.A.,N,N,N,N.A.,41.044,5.013,21.424,,20.65,19.62,9442.4013,,21478.794,,0.113579809,6600,
N,N,Company 538,538,Argentina,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Logistics Services,N.A.,N,N,N,N.A.,11.956,8.687,5.925,,20.04,6.031,21769.081,,13503.25,,0.177791552,7410,
N,N,Company 299,299,Argentina,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Materials,Materials,Chemicals,Agricultural Chemicals,N.A.,N,N,N,N.A.,34853.237,5377.72,16797.909,,18.49,18055.328,8514.8845,,3307.597,,0.170143550,8947,
N,N,Company 492,492,Hungary,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,1,1163.032,56.063,600.373,,23.06,562.659,9108.7961,,60362.492,,0.215486692,7697,
N,N,Company 299,299,Argentina,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Materials,Materials,Chemicals,Agricultural Chemicals,N.A.,N,N,N,27,31326.851,5330.537,14989.819,74692.61,37.94,16337.032,10178.4073,0,2909.403,,0.137908428,8946,40.274
N,N,Company 1587,1587,Ecuador,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,N.A.,147.116,127.621,74.41,,17.71,72.706,7773.4112,,18284.557,,0.087905129,450,
N,N,Company 1587,1587,Ecuador,01-Jan-18,Y,Y,Y,N,2018,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,1,159.163,155.37,86.742,,16.15,72.421,8474.0006,,22844.488,,0.086292108,449,
N,N,Company 1242,1242,China,01-Jan-18,Y,Y,Y,N,2018,N,Y,N,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Facilities,N.A.,N,N,N,N.A.,113.332,769.933,59.021,,11.46,54.311,4048.354,,4331.767,,0.281543191,2740,
N,N,Company 1587,1587,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,1,150.848,96.475,76.005,,19.02,74.843,8772.4165,,23892.033,,0.204722423,448,
N,N,Company 1587,1587,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,N,N,2,142.943,51.9,70.315,,15.12,72.628,8913.7784,,27624.226,,0.193302834,447,
N,N,Company 332,332,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,N,Financials,Banking,Banking,Banks,N.A.,N,N,N,18,12.399,5.418,5.782,,22.59,6.617,20072.444,,16860.724,,0.209477583,8726,
N,Y,Company 489,489,Georgia,01-Jan-14,Y,Y,Y,N,2014,N,Y,N,Communications,Telecommunications,Telecommunications,Wireless Telecommunications,N.A.,N,N,N,N.A.,0.646,70.371,0.338,322.93,30.43,0.308,11142.9946,,4147.406,0.2897,0.356197113,7720,1.002
N,Y,Company 1049,1049,Ecuador,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Home Products Stores,N.A.,N,N,N,N.A.,501.6,114.418,245.617,,20.43,255.983,18898.3653,,23698.91,,0,4019,
N,Y,Company 562,562,Egypt,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Financials,Banking,Banking,Banks,N.A.,N,N,N,N.A.,6.197,13.213,3.014,24.13,33.64,3.183,4142.3449,,3917.477,0.2803,0.158955131,7250,
N,Y,Company 862,862,France,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Real Estate,Real Estate,Real Estate Owners & Developers,Residential Owners & Developers,N.A.,N,N,N,9,146.948,310.874,74.747,1130.92,34.77,72.201,12947.3467,,1219.951,,0.136577190,5258,0.048
N,Y,Company 1049,1049,Ecuador,01-Jan-18,Y,Y,Y,N,2018,N,Y,N,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Home Products Stores,N.A.,N,N,N,N.A.,524.299,103.445,248.643,,19.05,275.656,24203.6928,,26202.158,,0,4018,
N,Y,Company 1049,1049,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,N,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Home Products Stores,N.A.,N,N,N,1,546.199,136.102,261.211,,22.07,284.988,17891.1245,,23548.117,,0,4017,
N,N,Company 1238,1238,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,N,Materials,Materials,Metals & Mining,Precious Metals,N.A.,Y,N,N,8,59.552,529.948,28.231,,22.47,31.321,8543.7774,,28.364,,0.087430853,2766,
N,Y,Company 1118,1118,Brazil,01-Jan-19,N,Y,Y,N,2019,N,Y,N,Financials,Banking,Banking,Banks,N.A.,Y,N,N,11,20.863,6.335,11.009,107.75,32.14,9.854,41953.4343,,30880.799,0.2039,0.084030106,3564,
N,Y,Company 612,612,Hungary,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,Y,N,N,N.A.,3859.292,144.714,1845.311,,21.22,2013.981,12929.6906,,206300.586,,0.338720883,6926,
N,Y,Company 612,612,Hungary,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,Y,N,N,N.A.,4044.157,100.333,2188.788,,21.94,1855.369,16294.3352,,218999.834,,0.262548762,6925,
N,Y,Company 612,612,Hungary,01-Jan-18,Y,Y,Y,N,2018,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,Y,N,N,N.A.,4402.777,144.974,2290.584,,23.09,2112.193,15340.9727,,188672.587,,0.282420593,6924,
N,Y,Company 612,612,Hungary,01-Jan-19,Y,Y,Y,N,2019,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,Y,N,N,N.A.,3914.865,131.848,1871.735,,22.32,2043.13,15325.0657,,207249.121,,0.232791772,6923,
N,Y,Company 612,612,Hungary,01-Jan-20,Y,Y,Y,N,2020,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,Y,N,N,N.A.,3243.122,78.317,1512.323,,24.99,1730.799,13812.1284,,207293.817,,0.214872560,6922,
Y,N,Company 292,292,Bulgaria,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Industrials,Industrial Services,Engineering & Construction,Infrastructure Construction,0,N,N,N,2,5.553,215.098,2.795,308.33,31.41,2.758,51704.8204,,1128.965,,0,8991,
Y,Y,Company 488,488,Iceland,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,N,N,N.A.,29.676,404.391,14.155,,19.94,15.521,8603.9656,,1857.668,,0.274633347,7726,
Y,Y,Company 1549,1549,Italy,01-Jan-15,Y,Y,Y,N,2015,N,Y,N,Utilities,Utilities,Electric Utilities,Power Generation,0,N,N,N,7,3484.963,642.241,1880.011,8867.38,50.08,1604.952,41152.7351,0,2832.851,0.0673,0.206538436,697,102.934
Y,Y,Company 488,488,Iceland,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Utilities,Utilities,Electric Utilities,Electric Transmission & Dist,N.A.,N,N,N,N.A.,29.097,259.967,14.432,,26.16,14.665,7779.3245,1,2151.625,0.127,0.348599648,7725,
Y,Y,Company 1549,1549,Italy,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Utilities,Utilities,Electric Utilities,Power Generation,0,N,N,N,7,2218.936,496.971,1147.97,5711.79,46.3,1070.966,36358.0859,1,2872.153,0.0505,0.182189188,696,108.387
Y,N,Company 1609,1609,Argentina,01-Jan-16,Y,Y,Y,N,2016,N,Y,N,Energy,Oil & Gas,Oil & Gas Producers,Midstream - Oil & Gas,15,Y,N,N,N.A.,26326.433,1965.548,13121.559,,35.83,13204.874,31332.6905,1,6239.033,,0.134245626,309,
Y,N,Company 1609,1609,Argentina,01-Jan-17,Y,Y,Y,N,2017,N,Y,N,Energy,Oil & Gas,Oil & Gas Producers,Midstream - Oil & Gas,45,Y,N,N,46,25540.689,2376.141,14004.188,,33.56,11536.501,33474.8198,1,6185.671,,0.178762792,308,
N,N,Company 1187,1187,Argentina,01-Jan-14,N,N,Y,N,2014,N,Y,N,Health Care,Health Care,Health Care Facilities & Svcs,Health Care Services,N.A.,N,Y,N,14,175.856,32.92,90.455,599.58,38.41,85.401,20707.0927,,38035.779,0.3855,0.187482766,3118,33.472
N,N,Company 748,748,Argentina,01-Jan-16,N,N,Y,N,2016,N,Y,N,Financials,Financial Services,Asset Management,Investment Management,N.A.,N,Y,N,3,1.672,3.615,0.877,,21.49,0.795,12385.4732,,7666.304,,0.069104077,6022,
N,N,Company 898,898,Argentina,01-Jan-18,N,N,Y,N,2018,N,Y,N,Communications,Media,Internet Media & Services,Internet Media & Services,N.A.,N,Y,N,3,0.288,1.405,0.144,9.13,23.08,0.144,16593.1826,,4393.599,,0.239144336,5023,
N,N,Company 647,647,Egypt,01-Jan-18,N,N,Y,N,2018,N,Y,N,Financials,Insurance,Insurance,Life Insurance,N.A.,N,Y,N,N.A.,10.94,3.519,5.612,,13.04,5.328,2105.7412,,5053.439,,0.153407436,6694,
N,N,Company 647,647,Egypt,01-Jan-19,N,N,Y,N,2019,N,Y,N,Financials,Insurance,Insurance,Life Insurance,N.A.,N,Y,N,N.A.,9.436,2.402,4.847,,18.26,4.589,2005.1814,,5265.564,,0.173625770,6693,
N,N,Company 1628,1628,China,01-Jan-19,N,N,Y,N,2019,N,Y,N,Technology,Software & Tech Services,Software,Application Software,N.A.,N,Y,N,2,9.581,33.51,5.129,,19.8,4.452,16108.1467,,2850.913,0.2031,0.330942025,181,
N,N,Company 1628,1628,China,01-Jan-20,N,N,Y,N,2020,N,Y,N,Technology,Software & Tech Services,Software,Application Software,N.A.,N,Y,N,N.A.,6.468,17.497,3.408,,19.15,3.06,16893.2971,,3249.492,,0.262755365,180,
N,N,Company 492,492,Hungary,01-Jan-15,Y,N,Y,N,2015,N,Y,N,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,N,N.A.,1062.646,96.991,505.673,,22.8,556.973,7538.1419,,73567.681,,0.151588379,7698,
N,N,Company 777,777,Argentina,01-Jan-17,Y,N,Y,N,2017,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Trucking,N.A.,N,Y,N,11,5632.998,359.21,2732.967,,16.55,2900.031,17386.5539,,28244.462,,0.189646318,5827,
N,N,Company 777,777,Argentina,01-Jan-18,Y,N,Y,N,2018,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Trucking,N.A.,N,Y,N,12,7122.863,556.722,3746.657,,18.74,3376.206,21203.1037,,24989.747,,0.165226558,5826,
N,N,Company 747,747,Argentina,01-Jan-19,Y,N,Y,N,2019,N,Y,N,Health Care,Health Care,Medical Equipment & Devices,Medical Equipment,N.A.,N,Y,N,4,72.841,47.766,38.156,,17.66,34.685,119122.193,,8172.064,,0.219371538,6026,
N,N,Company 777,777,Argentina,01-Jan-19,Y,N,Y,N,2019,N,Y,N,Industrials,Industrial Services,Transportation & Logistics,Trucking,N.A.,N,Y,N,10,6356.874,403.964,3404.562,,20.34,2952.312,16518.2676,,30220.898,,0.159964430,5825,
N,N,Company 1168,1168,Argentina,01-Jan-18,Y,N,Y,N,2018,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,Y,N,25,64.284,5.345,32.071,,24.18,32.213,62789.6841,,35541.613,,0.348469702,3242,
N,N,Company 1168,1168,Argentina,01-Jan-19,Y,N,Y,N,2019,N,Y,N,Financials,Insurance,Insurance,P&C Insurance,N.A.,Y,Y,N,32,81.802,4.494,40.338,,21.04,41.464,61580.2591,,40126.052,,0.472889508,3241,
N,N,Company 607,607,Guatemala,01-Jan-14,N,Y,Y,N,2014,N,Y,N,Health Care,Health Care,Biotech & Pharma,Biotech,N.A.,N,Y,N,N.A.,4.119,40.169,2.022,,15.38,2.097,24595.2213,,190.25,,0,6961,
